,Unnamed: 0,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,PandemicRecovery
2604,3131,2017Q2,S08000016,Ovarian,1.0,1.0,21,441,0,889450.0,0.0
2605,3132,2017Q2,S08000016,Upper GI,13.0,13.0,21,441,0,889450.0,0.0
2606,3133,2017Q2,S08000016,Urological,17.0,13.0,21,441,0,889450.0,0.0
2607,3135,2017Q2,S08000017,Breast,10.0,10.0,21,441,0,889450.0,0.0
2608,3136,2017Q2,S08000017,Cervical,2.0,2.0,21,441,0,889450.0,0.0
2609,3137,2017Q2,S08000017,Colorectal,15.0,14.0,21,441,0,889450.0,0.0
2610,3138,2017Q2,S08000017,Head & Neck,5.0,5.0,21,441,0,22000.0,0.0
2611,3139,2017Q2,S08000017,Lung,18.0,17.0,21,441,0,22000.0,0.0
2612,3140,2017Q2,S08000017,Lymphoma,2.0,2.0,21,441,0,22000.0,0.0
2613,3141,2017Q2,S08000017,Melanoma,6.0,6.0,21,441,0,22000.0,0.0
2614,3142,2017Q2,S08000017,Ovarian,8.0,6.0,21,441,0,22000.0,0.0
2615,3143,2017Q2,S08000017,Upper GI,17.0,17.0,21,441,0,23080.0,0.0
2616,3144,2017Q2,S08000017,Urological,12.0,12.0,21,441,0,23080.0,0.0
2617,3146,2017Q2,S08000019,Breast,32.0,29.0,21,441,0,23080.0,0.0
2618,3147,2017Q2,S08000019,Cervical,3.0,2.0,21,441,0,23080.0,0.0
2619,3148,2017Q2,S08000019,Colorectal,40.0,36.0,21,441,0,23080.0,0.0
2620,3149,2017Q2,S08000019,Head & Neck,11.0,5.0,21,441,0,23080.0,0.0
2621,3150,2017Q2,S08000019,Lung,36.0,26.0,21,441,0,23080.0,0.0
2622,3151,2017Q2,S08000019,Lymphoma,6.0,4.0,21,441,0,23080.0,0.0
2623,3152,2017Q2,S08000019,Melanoma,11.0,10.0,21,441,0,23080.0,0.0
2624,3153,2017Q2,S08000019,Ovarian,10.0,9.0,21,441,0,26950.0,0.0
2625,3154,2017Q2,S08000019,Upper GI,16.0,13.0,21,441,0,26950.0,0.0
2626,3155,2017Q2,S08000019,Urological,52.0,42.0,21,441,0,26950.0,0.0
2627,3157,2017Q2,S08000020,Breast,101.0,95.0,21,441,0,26950.0,0.0
2628,3158,2017Q2,S08000020,Cervical,6.0,5.0,21,441,0,26950.0,0.0
2629,3159,2017Q2,S08000020,Colorectal,38.0,25.0,21,441,0,26950.0,0.0
2630,3160,2017Q2,S08000020,Head & Neck,11.0,4.0,21,441,0,26950.0,0.0
2631,3161,2017Q2,S08000020,Lung,63.0,56.0,21,441,0,26950.0,0.0
2632,3162,2017Q2,S08000020,Lymphoma,11.0,8.0,21,441,0,371410.0,0.0
2633,3163,2017Q2,S08000020,Melanoma,10.0,8.0,21,441,0,371410.0,0.0
2634,3164,2017Q2,S08000020,Ovarian,9.0,8.0,21,441,0,371410.0,0.0
2635,3165,2017Q2,S08000020,Upper GI,60.0,57.0,21,441,0,371410.0,0.0
2636,3166,2017Q2,S08000020,Urological,75.0,50.0,21,441,0,371410.0,0.0
2637,3168,2017Q2,S08000022,Breast,49.0,49.0,21,441,0,371410.0,0.0
2638,3169,2017Q2,S08000022,Cervical,2.0,2.0,21,441,0,371410.0,0.0
2639,3170,2017Q2,S08000022,Colorectal,39.0,32.0,21,441,0,371410.0,0.0
2640,3171,2017Q2,S08000022,Head & Neck,2.0,2.0,21,441,0,371410.0,0.0
2641,3172,2017Q2,S08000022,Lung,30.0,28.0,21,441,0,371410.0,0.0
2642,3173,2017Q2,S08000022,Lymphoma,8.0,7.0,21,441,0,416090.0,0.0
2643,3174,2017Q2,S08000022,Melanoma,7.0,6.0,21,441,0,416090.0,0.0
2644,3175,2017Q2,S08000022,Ovarian,5.0,4.0,21,441,0,416090.0,0.0
2645,3176,2017Q2,S08000022,Upper GI,19.0,14.0,21,441,0,416090.0,0.0
2646,3177,2017Q2,S08000022,Urological,32.0,17.0,21,441,0,416090.0,0.0
2647,3179,2017Q2,S08000024,Breast,203.0,202.0,21,441,0,416090.0,0.0
2648,3180,2017Q2,S08000024,Cervical,5.0,5.0,21,441,0,416090.0,0.0
2649,3181,2017Q2,S08000024,Colorectal,75.0,60.0,21,441,0,416090.0,0.0
2650,3182,2017Q2,S08000024,Head & Neck,34.0,31.0,21,441,0,416090.0,0.0
2651,3183,2017Q2,S08000024,Lung,58.0,57.0,21,441,0,416090.0,0.0
2652,3184,2017Q2,S08000024,Lymphoma,25.0,19.0,21,441,0,1169110.0,0.0
2653,3185,2017Q2,S08000024,Melanoma,21.0,18.0,21,441,0,1169110.0,0.0
2654,3186,2017Q2,S08000024,Ovarian,4.0,3.0,21,441,0,1169110.0,0.0
2655,3187,2017Q2,S08000024,Upper GI,22.0,20.0,21,441,0,1169110.0,0.0
2656,3188,2017Q2,S08000024,Urological,100.0,68.0,21,441,0,1169110.0,0.0
2657,3190,2017Q2,S08000025,Colorectal,1.0,1.0,21,441,0,1169110.0,0.0
2658,3191,2017Q2,S08000025,Lung,1.0,1.0,21,441,0,1169110.0,0.0
2659,3192,2017Q2,S08000025,Melanoma,1.0,1.0,21,441,0,1169110.0,0.0
2660,3193,2017Q2,S08000025,Upper GI,3.0,3.0,21,441,0,1169110.0,0.0
2661,3194,2017Q2,S08000025,Urological,1.0,1.0,21,441,0,1169110.0,0.0
2662,3196,2017Q2,S08000026,Breast,3.0,3.0,21,441,0,658130.0,0.0
2663,3197,2017Q2,S08000026,Colorectal,3.0,3.0,21,441,0,658130.0,0.0
2664,3198,2017Q2,S08000026,Head & Neck,1.0,0.0,21,441,0,658130.0,0.0
2665,3199,2017Q2,S08000026,Ovarian,1.0,1.0,21,441,0,658130.0,0.0
2666,3200,2017Q2,S08000026,Urological,1.0,1.0,21,441,0,658130.0,0.0
2667,3202,2017Q2,S08000028,Colorectal,1.0,1.0,21,441,0,658130.0,0.0
2668,3203,2017Q2,S08000028,Lung,3.0,3.0,21,441,0,658130.0,0.0
2669,3204,2017Q2,S08000028,Ovarian,1.0,0.0,21,441,0,658130.0,0.0
2670,3205,2017Q2,S08000028,Upper GI,4.0,4.0,21,441,0,658130.0,0.0
2671,3206,2017Q2,S08000028,Urological,8.0,3.0,21,441,0,658130.0,0.0
2672,3208,2017Q2,S08000029,Breast,34.0,34.0,21,441,0,370410.0,0.0
2673,3209,2017Q2,S08000029,Cervical,4.0,2.0,21,441,0,370410.0,0.0
2674,3210,2017Q2,S08000029,Colorectal,21.0,21.0,21,441,0,370410.0,0.0
2675,3211,2017Q2,S08000029,Head & Neck,18.0,18.0,21,441,0,370410.0,0.0
2676,3212,2017Q2,S08000029,Lung,68.0,62.0,21,441,0,370410.0,0.0
2677,3213,2017Q2,S08000029,Lymphoma,9.0,7.0,21,441,0,370410.0,0.0
2678,3214,2017Q2,S08000029,Melanoma,3.0,3.0,21,441,0,370410.0,0.0
2679,3215,2017Q2,S08000029,Ovarian,4.0,3.0,21,441,0,370410.0,0.0
2680,3216,2017Q2,S08000029,Upper GI,27.0,27.0,21,441,0,370410.0,0.0
2681,3217,2017Q2,S08000029,Urological,31.0,26.0,21,441,0,370410.0,0.0
2682,3219,2017Q2,S08000030,Breast,80.0,75.0,21,441,0,115020.0,0.0
2683,3220,2017Q2,S08000030,Cervical,4.0,3.0,21,441,0,115020.0,0.0
2684,3221,2017Q2,S08000030,Colorectal,52.0,44.0,21,441,0,115020.0,0.0
2685,3222,2017Q2,S08000030,Head & Neck,3.0,3.0,21,441,0,115020.0,0.0
2686,3223,2017Q2,S08000030,Lung,48.0,39.0,21,441,0,115020.0,0.0
2687,3224,2017Q2,S08000030,Lymphoma,1.0,1.0,21,441,0,115020.0,0.0
2688,3225,2017Q2,S08000030,Melanoma,4.0,4.0,21,441,0,115020.0,0.0
2689,3226,2017Q2,S08000030,Ovarian,4.0,4.0,21,441,0,115020.0,0.0
2690,3227,2017Q2,S08000030,Upper GI,31.0,30.0,21,441,0,115020.0,0.0
2691,3228,2017Q2,S08000030,Urological,33.0,26.0,21,441,0,149200.0,0.0
2692,3230,2017Q2,S08000031,Breast,258.0,240.0,21,441,0,149200.0,0.0
2693,3231,2017Q2,S08000031,Cervical,14.0,13.0,21,441,0,149200.0,0.0
2694,3232,2017Q2,S08000031,Colorectal,122.0,95.0,21,441,0,149200.0,0.0
2695,3233,2017Q2,S08000031,Head & Neck,46.0,39.0,21,441,0,149200.0,0.0
2696,3234,2017Q2,S08000031,Lung,164.0,143.0,21,441,0,149200.0,0.0
2697,3235,2017Q2,S08000031,Lymphoma,45.0,41.0,21,441,0,149200.0,0.0
2698,3236,2017Q2,S08000031,Melanoma,35.0,32.0,21,441,0,149200.0,0.0
2699,3237,2017Q2,S08000031,Ovarian,17.0,17.0,21,441,0,149200.0,0.0
2700,3238,2017Q2,S08000031,Upper GI,91.0,75.0,21,441,0,149200.0,0.0
2701,3239,2017Q2,S08000031,Urological,132.0,81.0,21,441,0,305580.0,0.0
2702,3241,2017Q2,S08000032,Breast,46.0,46.0,21,441,0,305580.0,0.0
2703,3242,2017Q2,S08000032,Cervical,6.0,6.0,21,441,0,305580.0,0.0
2704,3243,2017Q2,S08000032,Colorectal,52.0,51.0,21,441,0,305580.0,0.0
2705,3244,2017Q2,S08000032,Head & Neck,5.0,5.0,21,441,0,305580.0,0.0
2706,3245,2017Q2,S08000032,Lung,39.0,38.0,21,441,0,305580.0,0.0
2707,3246,2017Q2,S08000032,Lymphoma,3.0,3.0,21,441,0,305580.0,0.0
2708,3247,2017Q2,S08000032,Melanoma,23.0,23.0,21,441,0,305580.0,0.0
2709,3248,2017Q2,S08000032,Ovarian,8.0,8.0,21,441,0,305580.0,0.0
2710,3249,2017Q2,S08000032,Upper GI,19.0,19.0,21,441,0,305580.0,0.0
2711,3250,2017Q2,S08000032,Urological,53.0,46.0,21,441,0,586380.0,0.0
2712,3263,2017Q3,S08000015,Breast,102.0,101.0,22,484,0,586380.0,0.0
2713,3264,2017Q3,S08000015,Colorectal,46.0,38.0,22,484,0,586380.0,0.0
2714,3265,2017Q3,S08000015,Head & Neck,13.0,9.0,22,484,0,586380.0,0.0
2715,3266,2017Q3,S08000015,Lung,54.0,46.0,22,484,0,586380.0,0.0
2716,3267,2017Q3,S08000015,Lymphoma,2.0,2.0,22,484,0,586380.0,0.0
2717,3268,2017Q3,S08000015,Melanoma,10.0,10.0,22,484,0,586380.0,0.0
2718,3269,2017Q3,S08000015,Ovarian,6.0,5.0,22,484,0,586380.0,0.0
2719,3270,2017Q3,S08000015,Upper GI,28.0,21.0,22,484,0,586380.0,0.0
2720,3271,2017Q3,S08000015,Urological,41.0,33.0,22,484,0,586380.0,0.0
2721,3273,2017Q3,S08000016,Breast,10.0,10.0,22,484,0,321990.0,0.0
2722,3274,2017Q3,S08000016,Cervical,2.0,2.0,22,484,0,321990.0,0.0
2723,3275,2017Q3,S08000016,Colorectal,12.0,12.0,22,484,0,321990.0,0.0
2724,3276,2017Q3,S08000016,Head & Neck,4.0,4.0,22,484,0,321990.0,0.0
2725,3277,2017Q3,S08000016,Lung,15.0,15.0,22,484,0,321990.0,0.0
2726,3278,2017Q3,S08000016,Lymphoma,4.0,4.0,22,484,0,321990.0,0.0
2727,3279,2017Q3,S08000016,Melanoma,7.0,7.0,22,484,0,321990.0,0.0
2728,3280,2017Q3,S08000016,Ovarian,2.0,2.0,22,484,0,321990.0,0.0
2729,3281,2017Q3,S08000016,Upper GI,6.0,6.0,22,484,0,321990.0,0.0
2730,3282,2017Q3,S08000016,Urological,15.0,15.0,22,484,0,321990.0,0.0
2731,3284,2017Q3,S08000017,Breast,14.0,14.0,22,484,0,889450.0,0.0
2732,3285,2017Q3,S08000017,Colorectal,14.0,13.0,22,484,0,889450.0,0.0
2733,3286,2017Q3,S08000017,Lung,16.0,15.0,22,484,0,889450.0,0.0
2734,3287,2017Q3,S08000017,Lymphoma,4.0,4.0,22,484,0,889450.0,0.0
2735,3288,2017Q3,S08000017,Melanoma,2.0,2.0,22,484,0,889450.0,0.0
2736,3289,2017Q3,S08000017,Ovarian,2.0,2.0,22,484,0,889450.0,0.0
2737,3290,2017Q3,S08000017,Upper GI,15.0,15.0,22,484,0,889450.0,0.0
2738,3291,2017Q3,S08000017,Urological,12.0,11.0,22,484,0,889450.0,0.0
2739,3293,2017Q3,S08000019,Breast,33.0,32.0,22,484,0,889450.0,0.0
2740,3294,2017Q3,S08000019,Cervical,9.0,5.0,22,484,0,889450.0,0.0
2741,3295,2017Q3,S08000019,Colorectal,33.0,23.0,22,484,0,22000.0,0.0
2742,3296,2017Q3,S08000019,Head & Neck,4.0,4.0,22,484,0,22000.0,0.0
2743,3297,2017Q3,S08000019,Lung,36.0,31.0,22,484,0,22000.0,0.0
2744,3298,2017Q3,S08000019,Lymphoma,6.0,6.0,22,484,0,22000.0,0.0
2745,3299,2017Q3,S08000019,Melanoma,13.0,10.0,22,484,0,22000.0,0.0
2746,3300,2017Q3,S08000019,Ovarian,7.0,5.0,22,484,0,23080.0,0.0
2747,3301,2017Q3,S08000019,Upper GI,22.0,21.0,22,484,0,23080.0,0.0
2748,3302,2017Q3,S08000019,Urological,55.0,47.0,22,484,0,23080.0,0.0
2749,3304,2017Q3,S08000020,Breast,87.0,80.0,22,484,0,23080.0,0.0
2750,3305,2017Q3,S08000020,Cervical,1.0,1.0,22,484,0,23080.0,0.0
2751,3306,2017Q3,S08000020,Colorectal,62.0,45.0,22,484,0,23080.0,0.0
2752,3307,2017Q3,S08000020,Head & Neck,3.0,2.0,22,484,0,23080.0,0.0
2753,3308,2017Q3,S08000020,Lung,62.0,58.0,22,484,0,23080.0,0.0
2754,3309,2017Q3,S08000020,Lymphoma,16.0,10.0,22,484,0,26950.0,0.0
2755,3310,2017Q3,S08000020,Melanoma,12.0,9.0,22,484,0,26950.0,0.0
2756,3311,2017Q3,S08000020,Ovarian,8.0,8.0,22,484,0,26950.0,0.0
2757,3312,2017Q3,S08000020,Upper GI,39.0,35.0,22,484,0,26950.0,0.0
2758,3313,2017Q3,S08000020,Urological,70.0,52.0,22,484,0,26950.0,0.0
2759,3315,2017Q3,S08000022,Breast,53.0,53.0,22,484,0,26950.0,0.0
2760,3316,2017Q3,S08000022,Cervical,2.0,2.0,22,484,0,371410.0,0.0
2761,3317,2017Q3,S08000022,Colorectal,26.0,21.0,22,484,0,371410.0,0.0
2762,3318,2017Q3,S08000022,Head & Neck,4.0,4.0,22,484,0,371410.0,0.0
2763,3319,2017Q3,S08000022,Lung,21.0,21.0,22,484,0,371410.0,0.0
2764,3320,2017Q3,S08000022,Lymphoma,12.0,12.0,22,484,0,371410.0,0.0
2765,3321,2017Q3,S08000022,Melanoma,10.0,8.0,22,484,0,371410.0,0.0
2766,3322,2017Q3,S08000022,Ovarian,6.0,5.0,22,484,0,371410.0,0.0
2767,3323,2017Q3,S08000022,Upper GI,19.0,17.0,22,484,0,371410.0,0.0
2768,3324,2017Q3,S08000022,Urological,32.0,16.0,22,484,0,371410.0,0.0
2769,3326,2017Q3,S08000024,Breast,158.0,157.0,22,484,0,371410.0,0.0
2770,3327,2017Q3,S08000024,Cervical,3.0,3.0,22,484,0,416090.0,0.0
2771,3328,2017Q3,S08000024,Colorectal,76.0,54.0,22,484,0,416090.0,0.0
2772,3329,2017Q3,S08000024,Head & Neck,31.0,26.0,22,484,0,416090.0,0.0
2773,3330,2017Q3,S08000024,Lung,50.0,48.0,22,484,0,416090.0,0.0
2774,3331,2017Q3,S08000024,Lymphoma,10.0,10.0,22,484,0,416090.0,0.0
2775,3332,2017Q3,S08000024,Melanoma,13.0,11.0,22,484,0,416090.0,0.0
2776,3333,2017Q3,S08000024,Ovarian,15.0,14.0,22,484,0,416090.0,0.0
2777,3334,2017Q3,S08000024,Upper GI,32.0,31.0,22,484,0,416090.0,0.0
2778,3335,2017Q3,S08000024,Urological,90.0,65.0,22,484,0,416090.0,0.0
2779,3337,2017Q3,S08000025,Colorectal,2.0,1.0,22,484,0,416090.0,0.0
2780,3338,2017Q3,S08000025,Upper GI,1.0,1.0,22,484,0,1169110.0,0.0
2781,3340,2017Q3,S08000026,Breast,1.0,1.0,22,484,0,1169110.0,0.0
2782,3341,2017Q3,S08000026,Colorectal,1.0,1.0,22,484,0,1169110.0,0.0
2783,3342,2017Q3,S08000026,Lymphoma,2.0,2.0,22,484,0,1169110.0,0.0
2784,3343,2017Q3,S08000026,Upper GI,2.0,2.0,22,484,0,1169110.0,0.0
2785,3344,2017Q3,S08000026,Urological,7.0,5.0,22,484,0,1169110.0,0.0
2786,3346,2017Q3,S08000028,Colorectal,3.0,2.0,22,484,0,1169110.0,0.0
2787,3347,2017Q3,S08000028,Head & Neck,1.0,1.0,22,484,0,1169110.0,0.0
2788,3348,2017Q3,S08000028,Lung,5.0,4.0,22,484,0,1169110.0,0.0
2789,3349,2017Q3,S08000028,Upper GI,3.0,3.0,22,484,0,1169110.0,0.0
2790,3350,2017Q3,S08000028,Urological,3.0,3.0,22,484,0,658130.0,0.0
2791,3352,2017Q3,S08000029,Breast,22.0,22.0,22,484,0,658130.0,0.0
2792,3353,2017Q3,S08000029,Cervical,2.0,1.0,22,484,0,658130.0,0.0
2793,3354,2017Q3,S08000029,Colorectal,26.0,26.0,22,484,0,658130.0,0.0
2794,3355,2017Q3,S08000029,Head & Neck,10.0,9.0,22,484,0,658130.0,0.0
2795,3356,2017Q3,S08000029,Lung,53.0,52.0,22,484,0,658130.0,0.0
2796,3357,2017Q3,S08000029,Lymphoma,8.0,8.0,22,484,0,658130.0,0.0
2797,3358,2017Q3,S08000029,Melanoma,11.0,11.0,22,484,0,658130.0,0.0
2798,3359,2017Q3,S08000029,Ovarian,5.0,4.0,22,484,0,658130.0,0.0
2799,3360,2017Q3,S08000029,Upper GI,17.0,17.0,22,484,0,658130.0,0.0
2800,3361,2017Q3,S08000029,Urological,42.0,35.0,22,484,0,370410.0,0.0
2801,3363,2017Q3,S08000030,Breast,98.0,89.0,22,484,0,370410.0,0.0
2802,3364,2017Q3,S08000030,Cervical,3.0,2.0,22,484,0,370410.0,0.0
2803,3365,2017Q3,S08000030,Colorectal,37.0,36.0,22,484,0,370410.0,0.0
2804,3366,2017Q3,S08000030,Head & Neck,2.0,1.0,22,484,0,370410.0,0.0
2805,3367,2017Q3,S08000030,Lung,46.0,38.0,22,484,0,370410.0,0.0
2806,3368,2017Q3,S08000030,Melanoma,3.0,3.0,22,484,0,370410.0,0.0
2807,3369,2017Q3,S08000030,Ovarian,6.0,5.0,22,484,0,370410.0,0.0
2808,3370,2017Q3,S08000030,Upper GI,37.0,36.0,22,484,0,370410.0,0.0
2809,3371,2017Q3,S08000030,Urological,49.0,36.0,22,484,0,370410.0,0.0
2810,3373,2017Q3,S08000031,Breast,255.0,224.0,22,484,0,115020.0,0.0
2811,3374,2017Q3,S08000031,Cervical,7.0,7.0,22,484,0,115020.0,0.0
2812,3375,2017Q3,S08000031,Colorectal,106.0,90.0,22,484,0,115020.0,0.0
2813,3376,2017Q3,S08000031,Head & Neck,36.0,29.0,22,484,0,115020.0,0.0
2814,3377,2017Q3,S08000031,Lung,136.0,119.0,22,484,0,115020.0,0.0
2815,3378,2017Q3,S08000031,Lymphoma,28.0,24.0,22,484,0,115020.0,0.0
2816,3379,2017Q3,S08000031,Melanoma,32.0,29.0,22,484,0,115020.0,0.0
2817,3380,2017Q3,S08000031,Ovarian,25.0,25.0,22,484,0,115020.0,0.0
2818,3381,2017Q3,S08000031,Upper GI,100.0,85.0,22,484,0,115020.0,0.0
2819,3382,2017Q3,S08000031,Urological,141.0,85.0,22,484,0,115020.0,0.0
2820,3384,2017Q3,S08000032,Breast,71.0,71.0,22,484,0,149200.0,0.0
2821,3385,2017Q3,S08000032,Cervical,6.0,6.0,22,484,0,149200.0,0.0
2822,3386,2017Q3,S08000032,Colorectal,58.0,52.0,22,484,0,149200.0,0.0
2823,3387,2017Q3,S08000032,Head & Neck,17.0,15.0,22,484,0,149200.0,0.0
2824,3388,2017Q3,S08000032,Lung,51.0,50.0,22,484,0,149200.0,0.0
2825,3389,2017Q3,S08000032,Lymphoma,7.0,7.0,22,484,0,149200.0,0.0
2826,3390,2017Q3,S08000032,Melanoma,25.0,21.0,22,484,0,149200.0,0.0
2827,3391,2017Q3,S08000032,Ovarian,7.0,7.0,22,484,0,149200.0,0.0
2828,3392,2017Q3,S08000032,Upper GI,27.0,27.0,22,484,0,149200.0,0.0
2829,3393,2017Q3,S08000032,Urological,46.0,44.0,22,484,0,149200.0,0.0
2830,3406,2017Q4,S08000015,Breast,91.0,91.0,23,529,0,305580.0,0.0
2831,3407,2017Q4,S08000015,Cervical,2.0,1.0,23,529,0,305580.0,0.0
2832,3408,2017Q4,S08000015,Colorectal,48.0,45.0,23,529,0,305580.0,0.0
2833,3409,2017Q4,S08000015,Head & Neck,14.0,13.0,23,529,0,305580.0,0.0
2834,3410,2017Q4,S08000015,Lung,39.0,32.0,23,529,0,305580.0,0.0
2835,3411,2017Q4,S08000015,Lymphoma,5.0,3.0,23,529,0,305580.0,0.0
2836,3412,2017Q4,S08000015,Melanoma,7.0,6.0,23,529,0,305580.0,0.0
2837,3413,2017Q4,S08000015,Ovarian,6.0,3.0,23,529,0,305580.0,0.0
2838,3414,2017Q4,S08000015,Upper GI,36.0,29.0,23,529,0,305580.0,0.0
2839,3415,2017Q4,S08000015,Urological,50.0,45.0,23,529,0,305580.0,0.0
2840,3417,2017Q4,S08000016,Breast,12.0,12.0,23,529,0,586380.0,0.0
2841,3418,2017Q4,S08000016,Colorectal,13.0,13.0,23,529,0,586380.0,0.0
2842,3419,2017Q4,S08000016,Head & Neck,2.0,2.0,23,529,0,586380.0,0.0
2843,3420,2017Q4,S08000016,Lung,15.0,15.0,23,529,0,586380.0,0.0
2844,3421,2017Q4,S08000016,Lymphoma,2.0,2.0,23,529,0,586380.0,0.0
2845,3422,2017Q4,S08000016,Melanoma,4.0,4.0,23,529,0,586380.0,0.0
2846,3423,2017Q4,S08000016,Ovarian,3.0,3.0,23,529,0,586380.0,0.0
2847,3424,2017Q4,S08000016,Upper GI,8.0,8.0,23,529,0,586380.0,0.0
2848,3425,2017Q4,S08000016,Urological,14.0,12.0,23,529,0,586380.0,0.0
2849,3427,2017Q4,S08000017,Breast,9.0,9.0,23,529,0,586380.0,0.0
2850,3428,2017Q4,S08000017,Cervical,1.0,1.0,23,529,0,321990.0,0.0
2851,3429,2017Q4,S08000017,Colorectal,15.0,14.0,23,529,0,321990.0,0.0
2852,3430,2017Q4,S08000017,Head & Neck,3.0,3.0,23,529,0,321990.0,0.0
2853,3431,2017Q4,S08000017,Lung,23.0,22.0,23,529,0,321990.0,0.0
2854,3432,2017Q4,S08000017,Lymphoma,4.0,4.0,23,529,0,321990.0,0.0
2855,3433,2017Q4,S08000017,Melanoma,2.0,2.0,23,529,0,321990.0,0.0
2856,3434,2017Q4,S08000017,Ovarian,4.0,4.0,23,529,0,321990.0,0.0
2857,3435,2017Q4,S08000017,Upper GI,7.0,7.0,23,529,0,321990.0,0.0
2858,3436,2017Q4,S08000017,Urological,13.0,11.0,23,529,0,321990.0,0.0
2859,3438,2017Q4,S08000019,Breast,34.0,31.0,23,529,0,321990.0,0.0
2860,3439,2017Q4,S08000019,Cervical,2.0,1.0,23,529,0,889450.0,0.0
2861,3440,2017Q4,S08000019,Colorectal,19.0,15.0,23,529,0,889450.0,0.0
2862,3441,2017Q4,S08000019,Head & Neck,11.0,10.0,23,529,0,889450.0,0.0
2863,3442,2017Q4,S08000019,Lung,57.0,54.0,23,529,0,889450.0,0.0
2864,3443,2017Q4,S08000019,Lymphoma,8.0,7.0,23,529,0,889450.0,0.0
2865,3444,2017Q4,S08000019,Melanoma,12.0,10.0,23,529,0,889450.0,0.0
2866,3445,2017Q4,S08000019,Ovarian,2.0,2.0,23,529,0,889450.0,0.0
2867,3446,2017Q4,S08000019,Upper GI,21.0,20.0,23,529,0,889450.0,0.0
2868,3447,2017Q4,S08000019,Urological,60.0,42.0,23,529,0,889450.0,0.0
2869,3449,2017Q4,S08000020,Breast,97.0,90.0,23,529,0,889450.0,0.0
2870,3450,2017Q4,S08000020,Cervical,4.0,4.0,23,529,0,22000.0,0.0
2871,3451,2017Q4,S08000020,Colorectal,43.0,26.0,23,529,0,22000.0,0.0
2872,3452,2017Q4,S08000020,Head & Neck,14.0,8.0,23,529,0,23080.0,0.0
2873,3453,2017Q4,S08000020,Lung,90.0,79.0,23,529,0,23080.0,0.0
2874,3454,2017Q4,S08000020,Lymphoma,8.0,6.0,23,529,0,23080.0,0.0
2875,3455,2017Q4,S08000020,Melanoma,14.0,9.0,23,529,0,23080.0,0.0
2876,3456,2017Q4,S08000020,Ovarian,8.0,8.0,23,529,0,23080.0,0.0
2877,3457,2017Q4,S08000020,Upper GI,50.0,44.0,23,529,0,23080.0,0.0
2878,3458,2017Q4,S08000020,Urological,65.0,42.0,23,529,0,26950.0,0.0
2879,3460,2017Q4,S08000022,Breast,56.0,55.0,23,529,0,26950.0,0.0
2880,3461,2017Q4,S08000022,Cervical,1.0,1.0,23,529,0,26950.0,0.0
2881,3462,2017Q4,S08000022,Colorectal,21.0,18.0,23,529,0,26950.0,0.0
2882,3463,2017Q4,S08000022,Head & Neck,6.0,5.0,23,529,0,26950.0,0.0
2883,3464,2017Q4,S08000022,Lung,32.0,29.0,23,529,0,371410.0,0.0
2884,3465,2017Q4,S08000022,Lymphoma,9.0,8.0,23,529,0,371410.0,0.0
2885,3466,2017Q4,S08000022,Melanoma,9.0,8.0,23,529,0,371410.0,0.0
2886,3467,2017Q4,S08000022,Ovarian,7.0,5.0,23,529,0,371410.0,0.0
2887,3468,2017Q4,S08000022,Upper GI,18.0,16.0,23,529,0,371410.0,0.0
2888,3469,2017Q4,S08000022,Urological,30.0,13.0,23,529,0,371410.0,0.0
2889,3471,2017Q4,S08000024,Breast,192.0,191.0,23,529,0,371410.0,0.0
2890,3472,2017Q4,S08000024,Cervical,3.0,3.0,23,529,0,371410.0,0.0
2891,3473,2017Q4,S08000024,Colorectal,77.0,67.0,23,529,0,371410.0,0.0
2892,3474,2017Q4,S08000024,Head & Neck,26.0,26.0,23,529,0,371410.0,0.0
2893,3475,2017Q4,S08000024,Lung,50.0,48.0,23,529,0,416090.0,0.0
2894,3476,2017Q4,S08000024,Lymphoma,18.0,15.0,23,529,0,416090.0,0.0
2895,3477,2017Q4,S08000024,Melanoma,23.0,14.0,23,529,0,416090.0,0.0
2896,3478,2017Q4,S08000024,Ovarian,9.0,9.0,23,529,0,416090.0,0.0
2897,3479,2017Q4,S08000024,Upper GI,31.0,30.0,23,529,0,416090.0,0.0
2898,3480,2017Q4,S08000024,Urological,87.0,62.0,23,529,0,416090.0,0.0
2899,3482,2017Q4,S08000025,Colorectal,1.0,1.0,23,529,0,416090.0,0.0
2900,3483,2017Q4,S08000025,Upper GI,2.0,2.0,23,529,0,416090.0,0.0
2901,3485,2017Q4,S08000026,Breast,1.0,1.0,23,529,0,416090.0,0.0
2902,3486,2017Q4,S08000026,Colorectal,1.0,1.0,23,529,0,416090.0,0.0
2903,3487,2017Q4,S08000026,Lung,2.0,2.0,23,529,0,1169110.0,0.0
2904,3488,2017Q4,S08000026,Upper GI,3.0,3.0,23,529,0,1169110.0,0.0
2905,3489,2017Q4,S08000026,Urological,6.0,4.0,23,529,0,1169110.0,0.0
2906,3491,2017Q4,S08000028,Colorectal,3.0,3.0,23,529,0,1169110.0,0.0
2907,3492,2017Q4,S08000028,Lung,3.0,3.0,23,529,0,1169110.0,0.0
2908,3493,2017Q4,S08000028,Melanoma,1.0,1.0,23,529,0,1169110.0,0.0
