,Unnamed: 0,Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,DateSquared,Pandemic,PopSize
2232,2478,2016Q2,S08000025,Urological,8.0,8.0,17,289,0,21850.0
2233,2480,2016Q2,S08000026,Breast,12.0,12.0,17,289,0,23200.0
2234,2481,2016Q2,S08000026,Colorectal,4.0,4.0,17,289,0,23200.0
2235,2482,2016Q2,S08000026,Upper GI,2.0,2.0,17,289,0,23200.0
2236,2483,2016Q2,S08000026,Urological,8.0,8.0,17,289,0,23200.0
2237,2485,2016Q2,S08000028,Cervical,4.0,4.0,17,289,0,26900.0
2238,2486,2016Q2,S08000028,Colorectal,8.0,8.0,17,289,0,26900.0
2239,2487,2016Q2,S08000028,Head & Neck,4.0,4.0,17,289,0,26900.0
2240,2488,2016Q2,S08000028,Lung,14.0,12.0,17,289,0,26900.0
2241,2489,2016Q2,S08000028,Ovarian,4.0,4.0,17,289,0,26900.0
2242,2490,2016Q2,S08000028,Upper GI,10.0,10.0,17,289,0,26900.0
2243,2491,2016Q2,S08000028,Urological,16.0,16.0,17,289,0,26900.0
2244,2493,2016Q2,S08000029,Breast,84.0,84.0,17,289,0,370330.0
2245,2494,2016Q2,S08000029,Cervical,10.0,10.0,17,289,0,370330.0
2246,2495,2016Q2,S08000029,Colorectal,86.0,86.0,17,289,0,370330.0
2247,2496,2016Q2,S08000029,Head & Neck,22.0,22.0,17,289,0,370330.0
2248,2497,2016Q2,S08000029,Lung,134.0,134.0,17,289,0,370330.0
2249,2498,2016Q2,S08000029,Lymphoma,34.0,34.0,17,289,0,370330.0
2250,2499,2016Q2,S08000029,Melanoma,34.0,34.0,17,289,0,370330.0
2251,2500,2016Q2,S08000029,Ovarian,16.0,14.0,17,289,0,370330.0
2252,2501,2016Q2,S08000029,Upper GI,70.0,68.0,17,289,0,370330.0
2253,2502,2016Q2,S08000029,Urological,214.0,184.0,17,289,0,370330.0
2254,2504,2016Q2,S08000030,Breast,224.0,214.0,17,289,0,415470.0
2255,2505,2016Q2,S08000030,Cervical,8.0,8.0,17,289,0,415470.0
2256,2506,2016Q2,S08000030,Colorectal,164.0,160.0,17,289,0,415470.0
2257,2507,2016Q2,S08000030,Head & Neck,56.0,56.0,17,289,0,415470.0
2258,2508,2016Q2,S08000030,Lung,138.0,136.0,17,289,0,415470.0
2259,2509,2016Q2,S08000030,Lymphoma,42.0,42.0,17,289,0,415470.0
2260,2510,2016Q2,S08000030,Melanoma,8.0,8.0,17,289,0,415470.0
2261,2511,2016Q2,S08000030,Ovarian,30.0,30.0,17,289,0,415470.0
2262,2512,2016Q2,S08000030,Upper GI,132.0,130.0,17,289,0,415470.0
2263,2513,2016Q2,S08000030,Urological,264.0,228.0,17,289,0,415470.0
2264,2515,2016Q2,S08000031,Breast,636.0,590.0,17,289,0,1161370.0
2265,2516,2016Q2,S08000031,Cervical,28.0,26.0,17,289,0,1161370.0
2266,2517,2016Q2,S08000031,Colorectal,344.0,330.0,17,289,0,1161370.0
2267,2518,2016Q2,S08000031,Head & Neck,154.0,148.0,17,289,0,1161370.0
2268,2519,2016Q2,S08000031,Lung,572.0,570.0,17,289,0,1161370.0
2269,2520,2016Q2,S08000031,Lymphoma,142.0,140.0,17,289,0,1161370.0
2270,2521,2016Q2,S08000031,Melanoma,208.0,206.0,17,289,0,1161370.0
2271,2522,2016Q2,S08000031,Ovarian,70.0,70.0,17,289,0,1161370.0
2272,2523,2016Q2,S08000031,Upper GI,324.0,314.0,17,289,0,1161370.0
2273,2524,2016Q2,S08000031,Urological,540.0,454.0,17,289,0,1161370.0
2274,2526,2016Q2,S08000032,Breast,192.0,192.0,17,289,0,656490.0
2275,2527,2016Q2,S08000032,Cervical,14.0,14.0,17,289,0,656490.0
2276,2528,2016Q2,S08000032,Colorectal,160.0,156.0,17,289,0,656490.0
2277,2529,2016Q2,S08000032,Head & Neck,72.0,72.0,17,289,0,656490.0
2278,2530,2016Q2,S08000032,Lung,196.0,196.0,17,289,0,656490.0
2279,2531,2016Q2,S08000032,Lymphoma,50.0,50.0,17,289,0,656490.0
2280,2532,2016Q2,S08000032,Melanoma,82.0,74.0,17,289,0,656490.0
2281,2533,2016Q2,S08000032,Ovarian,26.0,26.0,17,289,0,656490.0
2282,2534,2016Q2,S08000032,Upper GI,110.0,110.0,17,289,0,656490.0
2283,2535,2016Q2,S08000032,Urological,260.0,214.0,17,289,0,656490.0
2284,2537,2016Q3,S08000015,Breast,204.0,204.0,18,324,0,370560.0
2285,2538,2016Q3,S08000015,Cervical,4.0,4.0,18,324,0,370560.0
2286,2539,2016Q3,S08000015,Colorectal,132.0,132.0,18,324,0,370560.0
2287,2540,2016Q3,S08000015,Head & Neck,38.0,36.0,18,324,0,370560.0
2288,2541,2016Q3,S08000015,Lung,144.0,144.0,18,324,0,370560.0
2289,2542,2016Q3,S08000015,Lymphoma,46.0,44.0,18,324,0,370560.0
2290,2543,2016Q3,S08000015,Melanoma,56.0,56.0,18,324,0,370560.0
2291,2544,2016Q3,S08000015,Ovarian,16.0,16.0,18,324,0,370560.0
2292,2545,2016Q3,S08000015,Upper GI,108.0,106.0,18,324,0,370560.0
2293,2546,2016Q3,S08000015,Urological,170.0,166.0,18,324,0,370560.0
2294,2548,2016Q3,S08000016,Breast,32.0,32.0,18,324,0,114530.0
2295,2549,2016Q3,S08000016,Colorectal,40.0,40.0,18,324,0,114530.0
2296,2550,2016Q3,S08000016,Head & Neck,6.0,6.0,18,324,0,114530.0
2297,2551,2016Q3,S08000016,Lung,48.0,48.0,18,324,0,114530.0
2298,2552,2016Q3,S08000016,Lymphoma,26.0,26.0,18,324,0,114530.0
2299,2553,2016Q3,S08000016,Melanoma,18.0,18.0,18,324,0,114530.0
2300,2554,2016Q3,S08000016,Ovarian,12.0,12.0,18,324,0,114530.0
2301,2555,2016Q3,S08000016,Upper GI,30.0,30.0,18,324,0,114530.0
2302,2556,2016Q3,S08000016,Urological,60.0,50.0,18,324,0,114530.0
2303,2558,2016Q3,S08000017,Breast,22.0,22.0,18,324,0,149520.0
2304,2559,2016Q3,S08000017,Cervical,6.0,6.0,18,324,0,149520.0
2305,2560,2016Q3,S08000017,Colorectal,60.0,58.0,18,324,0,149520.0
2306,2561,2016Q3,S08000017,Head & Neck,12.0,10.0,18,324,0,149520.0
2307,2562,2016Q3,S08000017,Lung,56.0,56.0,18,324,0,149520.0
2308,2563,2016Q3,S08000017,Lymphoma,16.0,16.0,18,324,0,149520.0
2309,2564,2016Q3,S08000017,Melanoma,14.0,14.0,18,324,0,149520.0
2310,2565,2016Q3,S08000017,Ovarian,12.0,12.0,18,324,0,149520.0
2311,2566,2016Q3,S08000017,Upper GI,56.0,54.0,18,324,0,149520.0
2312,2567,2016Q3,S08000017,Urological,94.0,78.0,18,324,0,149520.0
2313,2569,2016Q3,S08000019,Breast,78.0,78.0,18,324,0,304480.0
2314,2570,2016Q3,S08000019,Cervical,12.0,12.0,18,324,0,304480.0
2315,2571,2016Q3,S08000019,Colorectal,74.0,68.0,18,324,0,304480.0
2316,2572,2016Q3,S08000019,Head & Neck,16.0,16.0,18,324,0,304480.0
2317,2573,2016Q3,S08000019,Lung,98.0,98.0,18,324,0,304480.0
2318,2574,2016Q3,S08000019,Lymphoma,28.0,28.0,18,324,0,304480.0
2319,2575,2016Q3,S08000019,Melanoma,42.0,40.0,18,324,0,304480.0
2320,2576,2016Q3,S08000019,Ovarian,8.0,8.0,18,324,0,304480.0
2321,2577,2016Q3,S08000019,Upper GI,104.0,104.0,18,324,0,304480.0
2322,2578,2016Q3,S08000019,Urological,156.0,156.0,18,324,0,304480.0
2323,2580,2016Q3,S08000020,Breast,272.0,234.0,18,324,0,588100.0
2324,2581,2016Q3,S08000020,Cervical,8.0,8.0,18,324,0,588100.0
2325,2582,2016Q3,S08000020,Colorectal,178.0,172.0,18,324,0,588100.0
2326,2583,2016Q3,S08000020,Head & Neck,50.0,50.0,18,324,0,588100.0
2327,2584,2016Q3,S08000020,Lung,194.0,184.0,18,324,0,588100.0
2328,2585,2016Q3,S08000020,Lymphoma,74.0,72.0,18,324,0,588100.0
2329,2586,2016Q3,S08000020,Melanoma,78.0,76.0,18,324,0,588100.0
2330,2587,2016Q3,S08000020,Ovarian,48.0,48.0,18,324,0,588100.0
2331,2588,2016Q3,S08000020,Upper GI,128.0,126.0,18,324,0,588100.0
2332,2589,2016Q3,S08000020,Urological,306.0,274.0,18,324,0,588100.0
2333,2591,2016Q3,S08000022,Breast,130.0,128.0,18,324,0,321900.0
2334,2592,2016Q3,S08000022,Cervical,4.0,4.0,18,324,0,321900.0
2335,2593,2016Q3,S08000022,Colorectal,82.0,80.0,18,324,0,321900.0
2336,2594,2016Q3,S08000022,Head & Neck,18.0,18.0,18,324,0,321900.0
2337,2595,2016Q3,S08000022,Lung,108.0,108.0,18,324,0,321900.0
2338,2596,2016Q3,S08000022,Lymphoma,34.0,34.0,18,324,0,321900.0
2339,2597,2016Q3,S08000022,Melanoma,54.0,54.0,18,324,0,321900.0
2340,2598,2016Q3,S08000022,Ovarian,8.0,8.0,18,324,0,321900.0
2341,2599,2016Q3,S08000022,Upper GI,66.0,66.0,18,324,0,321900.0
2342,2600,2016Q3,S08000022,Urological,110.0,82.0,18,324,0,321900.0
2343,2602,2016Q3,S08000024,Breast,428.0,428.0,18,324,0,880000.0
2344,2603,2016Q3,S08000024,Cervical,28.0,28.0,18,324,0,880000.0
2345,2604,2016Q3,S08000024,Colorectal,130.0,118.0,18,324,0,880000.0
2346,2605,2016Q3,S08000024,Head & Neck,80.0,80.0,18,324,0,880000.0
2347,2606,2016Q3,S08000024,Lung,264.0,264.0,18,324,0,880000.0
2348,2607,2016Q3,S08000024,Lymphoma,60.0,58.0,18,324,0,880000.0
2349,2608,2016Q3,S08000024,Melanoma,102.0,102.0,18,324,0,880000.0
2350,2609,2016Q3,S08000024,Ovarian,18.0,18.0,18,324,0,880000.0
2351,2610,2016Q3,S08000024,Upper GI,72.0,70.0,18,324,0,880000.0
2352,2611,2016Q3,S08000024,Urological,228.0,162.0,18,324,0,880000.0
2353,2613,2016Q3,S08000025,Breast,2.0,2.0,18,324,0,21850.0
2354,2614,2016Q3,S08000025,Colorectal,8.0,8.0,18,324,0,21850.0
2355,2615,2016Q3,S08000025,Lung,2.0,2.0,18,324,0,21850.0
2356,2616,2016Q3,S08000025,Urological,2.0,2.0,18,324,0,21850.0
2357,2618,2016Q3,S08000026,Breast,2.0,2.0,18,324,0,23200.0
2358,2619,2016Q3,S08000026,Colorectal,8.0,8.0,18,324,0,23200.0
2359,2620,2016Q3,S08000026,Head & Neck,6.0,6.0,18,324,0,23200.0
2360,2621,2016Q3,S08000026,Lung,6.0,4.0,18,324,0,23200.0
2361,2622,2016Q3,S08000026,Lymphoma,4.0,4.0,18,324,0,23200.0
2362,2623,2016Q3,S08000026,Melanoma,2.0,2.0,18,324,0,23200.0
2363,2624,2016Q3,S08000026,Upper GI,6.0,6.0,18,324,0,23200.0
2364,2625,2016Q3,S08000026,Urological,10.0,10.0,18,324,0,23200.0
2365,2627,2016Q3,S08000028,Colorectal,8.0,8.0,18,324,0,26900.0
2366,2628,2016Q3,S08000028,Head & Neck,6.0,6.0,18,324,0,26900.0
2367,2629,2016Q3,S08000028,Lung,12.0,12.0,18,324,0,26900.0
2368,2630,2016Q3,S08000028,Melanoma,2.0,2.0,18,324,0,26900.0
2369,2631,2016Q3,S08000028,Ovarian,2.0,2.0,18,324,0,26900.0
2370,2632,2016Q3,S08000028,Upper GI,4.0,4.0,18,324,0,26900.0
2371,2633,2016Q3,S08000028,Urological,4.0,2.0,18,324,0,26900.0
2372,2635,2016Q3,S08000029,Breast,70.0,70.0,18,324,0,370330.0
2373,2636,2016Q3,S08000029,Cervical,6.0,6.0,18,324,0,370330.0
2374,2637,2016Q3,S08000029,Colorectal,110.0,108.0,18,324,0,370330.0
2375,2638,2016Q3,S08000029,Head & Neck,20.0,20.0,18,324,0,370330.0
2376,2639,2016Q3,S08000029,Lung,148.0,146.0,18,324,0,370330.0
2377,2640,2016Q3,S08000029,Lymphoma,32.0,32.0,18,324,0,370330.0
2378,2641,2016Q3,S08000029,Melanoma,36.0,36.0,18,324,0,370330.0
2379,2642,2016Q3,S08000029,Ovarian,14.0,14.0,18,324,0,370330.0
2380,2643,2016Q3,S08000029,Upper GI,68.0,66.0,18,324,0,370330.0
2381,2644,2016Q3,S08000029,Urological,164.0,128.0,18,324,0,370330.0
2382,2646,2016Q3,S08000030,Breast,310.0,250.0,18,324,0,415470.0
2383,2647,2016Q3,S08000030,Cervical,6.0,6.0,18,324,0,415470.0
2384,2648,2016Q3,S08000030,Colorectal,144.0,138.0,18,324,0,415470.0
2385,2649,2016Q3,S08000030,Head & Neck,44.0,38.0,18,324,0,415470.0
2386,2650,2016Q3,S08000030,Lung,144.0,142.0,18,324,0,415470.0
2387,2651,2016Q3,S08000030,Lymphoma,32.0,32.0,18,324,0,415470.0
2388,2652,2016Q3,S08000030,Melanoma,38.0,34.0,18,324,0,415470.0
2389,2653,2016Q3,S08000030,Ovarian,16.0,16.0,18,324,0,415470.0
2390,2654,2016Q3,S08000030,Upper GI,116.0,116.0,18,324,0,415470.0
2391,2655,2016Q3,S08000030,Urological,232.0,188.0,18,324,0,415470.0
2392,2657,2016Q3,S08000031,Breast,644.0,586.0,18,324,0,1161370.0
2393,2658,2016Q3,S08000031,Cervical,22.0,22.0,18,324,0,1161370.0
2394,2659,2016Q3,S08000031,Colorectal,324.0,310.0,18,324,0,1161370.0
2395,2660,2016Q3,S08000031,Head & Neck,170.0,164.0,18,324,0,1161370.0
2396,2661,2016Q3,S08000031,Lung,608.0,608.0,18,324,0,1161370.0
2397,2662,2016Q3,S08000031,Lymphoma,132.0,130.0,18,324,0,1161370.0
2398,2663,2016Q3,S08000031,Melanoma,204.0,202.0,18,324,0,1161370.0
2399,2664,2016Q3,S08000031,Ovarian,72.0,72.0,18,324,0,1161370.0
2400,2665,2016Q3,S08000031,Upper GI,296.0,284.0,18,324,0,1161370.0
2401,2666,2016Q3,S08000031,Urological,586.0,488.0,18,324,0,1161370.0
2402,2668,2016Q3,S08000032,Breast,188.0,186.0,18,324,0,656490.0
2403,2669,2016Q3,S08000032,Cervical,10.0,10.0,18,324,0,656490.0
2404,2670,2016Q3,S08000032,Colorectal,152.0,150.0,18,324,0,656490.0
2405,2671,2016Q3,S08000032,Head & Neck,52.0,52.0,18,324,0,656490.0
2406,2672,2016Q3,S08000032,Lung,184.0,184.0,18,324,0,656490.0
2407,2673,2016Q3,S08000032,Lymphoma,36.0,36.0,18,324,0,656490.0
2408,2674,2016Q3,S08000032,Melanoma,84.0,74.0,18,324,0,656490.0
2409,2675,2016Q3,S08000032,Ovarian,14.0,14.0,18,324,0,656490.0
2410,2676,2016Q3,S08000032,Upper GI,88.0,88.0,18,324,0,656490.0
2411,2677,2016Q3,S08000032,Urological,272.0,248.0,18,324,0,656490.0
2412,2679,2016Q4,S08000015,Breast,254.0,254.0,19,361,0,370560.0
2413,2680,2016Q4,S08000015,Cervical,12.0,12.0,19,361,0,370560.0
2414,2681,2016Q4,S08000015,Colorectal,118.0,118.0,19,361,0,370560.0
2415,2682,2016Q4,S08000015,Head & Neck,36.0,32.0,19,361,0,370560.0
2416,2683,2016Q4,S08000015,Lung,110.0,110.0,19,361,0,370560.0
2417,2684,2016Q4,S08000015,Lymphoma,30.0,30.0,19,361,0,370560.0
2418,2685,2016Q4,S08000015,Melanoma,18.0,18.0,19,361,0,370560.0
2419,2686,2016Q4,S08000015,Ovarian,16.0,16.0,19,361,0,370560.0
2420,2687,2016Q4,S08000015,Upper GI,92.0,92.0,19,361,0,370560.0
2421,2688,2016Q4,S08000015,Urological,150.0,144.0,19,361,0,370560.0
2422,2690,2016Q4,S08000016,Breast,26.0,26.0,19,361,0,114530.0
2423,2691,2016Q4,S08000016,Cervical,2.0,2.0,19,361,0,114530.0
2424,2692,2016Q4,S08000016,Colorectal,46.0,46.0,19,361,0,114530.0
2425,2693,2016Q4,S08000016,Head & Neck,12.0,12.0,19,361,0,114530.0
2426,2694,2016Q4,S08000016,Lung,32.0,32.0,19,361,0,114530.0
2427,2695,2016Q4,S08000016,Lymphoma,16.0,16.0,19,361,0,114530.0
2428,2696,2016Q4,S08000016,Melanoma,6.0,6.0,19,361,0,114530.0
2429,2697,2016Q4,S08000016,Ovarian,6.0,6.0,19,361,0,114530.0
2430,2698,2016Q4,S08000016,Upper GI,28.0,28.0,19,361,0,114530.0
2431,2699,2016Q4,S08000016,Urological,72.0,66.0,19,361,0,114530.0
2432,2701,2016Q4,S08000017,Breast,40.0,40.0,19,361,0,149520.0
2433,2702,2016Q4,S08000017,Colorectal,34.0,28.0,19,361,0,149520.0
2434,2703,2016Q4,S08000017,Head & Neck,20.0,18.0,19,361,0,149520.0
2435,2704,2016Q4,S08000017,Lung,64.0,64.0,19,361,0,149520.0
2436,2705,2016Q4,S08000017,Lymphoma,16.0,16.0,19,361,0,149520.0
2437,2706,2016Q4,S08000017,Melanoma,24.0,24.0,19,361,0,149520.0
2438,2707,2016Q4,S08000017,Ovarian,4.0,4.0,19,361,0,149520.0
2439,2708,2016Q4,S08000017,Upper GI,28.0,28.0,19,361,0,149520.0
2440,2709,2016Q4,S08000017,Urological,100.0,76.0,19,361,0,149520.0
2441,2711,2016Q4,S08000019,Breast,60.0,60.0,19,361,0,304480.0
2442,2712,2016Q4,S08000019,Cervical,10.0,10.0,19,361,0,304480.0
2443,2713,2016Q4,S08000019,Colorectal,106.0,106.0,19,361,0,304480.0
2444,2714,2016Q4,S08000019,Head & Neck,34.0,34.0,19,361,0,304480.0
2445,2715,2016Q4,S08000019,Lung,112.0,112.0,19,361,0,304480.0
2446,2716,2016Q4,S08000019,Lymphoma,26.0,26.0,19,361,0,304480.0
2447,2717,2016Q4,S08000019,Melanoma,38.0,32.0,19,361,0,304480.0
2448,2718,2016Q4,S08000019,Ovarian,14.0,14.0,19,361,0,304480.0
2449,2719,2016Q4,S08000019,Upper GI,58.0,58.0,19,361,0,304480.0
2450,2720,2016Q4,S08000019,Urological,156.0,142.0,19,361,0,304480.0
2451,2722,2016Q4,S08000020,Breast,272.0,250.0,19,361,0,588100.0
2452,2723,2016Q4,S08000020,Cervical,12.0,12.0,19,361,0,588100.0
2453,2724,2016Q4,S08000020,Colorectal,160.0,148.0,19,361,0,588100.0
2454,2725,2016Q4,S08000020,Head & Neck,36.0,36.0,19,361,0,588100.0
2455,2726,2016Q4,S08000020,Lung,194.0,192.0,19,361,0,588100.0
2456,2727,2016Q4,S08000020,Lymphoma,78.0,78.0,19,361,0,588100.0
2457,2728,2016Q4,S08000020,Melanoma,56.0,56.0,19,361,0,588100.0
2458,2729,2016Q4,S08000020,Ovarian,36.0,36.0,19,361,0,588100.0
2459,2730,2016Q4,S08000020,Upper GI,126.0,124.0,19,361,0,588100.0
2460,2731,2016Q4,S08000020,Urological,230.0,200.0,19,361,0,588100.0
2461,2733,2016Q4,S08000022,Breast,114.0,114.0,19,361,0,321900.0
2462,2734,2016Q4,S08000022,Cervical,4.0,4.0,19,361,0,321900.0
2463,2735,2016Q4,S08000022,Colorectal,78.0,76.0,19,361,0,321900.0
2464,2736,2016Q4,S08000022,Head & Neck,44.0,42.0,19,361,0,321900.0
2465,2737,2016Q4,S08000022,Lung,92.0,92.0,19,361,0,321900.0
2466,2738,2016Q4,S08000022,Lymphoma,30.0,30.0,19,361,0,321900.0
2467,2739,2016Q4,S08000022,Melanoma,20.0,18.0,19,361,0,321900.0
2468,2740,2016Q4,S08000022,Ovarian,12.0,12.0,19,361,0,321900.0
2469,2741,2016Q4,S08000022,Upper GI,66.0,66.0,19,361,0,321900.0
2470,2742,2016Q4,S08000022,Urological,128.0,98.0,19,361,0,321900.0
2471,2744,2016Q4,S08000024,Breast,444.0,444.0,19,361,0,880000.0
2472,2745,2016Q4,S08000024,Cervical,6.0,6.0,19,361,0,880000.0
2473,2746,2016Q4,S08000024,Colorectal,210.0,190.0,19,361,0,880000.0
2474,2747,2016Q4,S08000024,Head & Neck,74.0,74.0,19,361,0,880000.0
2475,2748,2016Q4,S08000024,Lung,306.0,306.0,19,361,0,880000.0
2476,2749,2016Q4,S08000024,Lymphoma,78.0,78.0,19,361,0,880000.0
2477,2750,2016Q4,S08000024,Melanoma,90.0,90.0,19,361,0,880000.0
2478,2751,2016Q4,S08000024,Ovarian,22.0,20.0,19,361,0,880000.0
2479,2752,2016Q4,S08000024,Upper GI,52.0,52.0,19,361,0,880000.0
2480,2753,2016Q4,S08000024,Urological,266.0,200.0,19,361,0,880000.0
2481,2755,2016Q4,S08000025,Colorectal,6.0,6.0,19,361,0,21850.0
2482,2756,2016Q4,S08000025,Head & Neck,4.0,4.0,19,361,0,21850.0
2483,2757,2016Q4,S08000025,Ovarian,2.0,2.0,19,361,0,21850.0
2484,2758,2016Q4,S08000025,Upper GI,2.0,2.0,19,361,0,21850.0
2485,2759,2016Q4,S08000025,Urological,2.0,2.0,19,361,0,21850.0
2486,2761,2016Q4,S08000026,Breast,10.0,10.0,19,361,0,23200.0
2487,2762,2016Q4,S08000026,Colorectal,14.0,14.0,19,361,0,23200.0
2488,2763,2016Q4,S08000026,Lung,2.0,2.0,19,361,0,23200.0
2489,2764,2016Q4,S08000026,Lymphoma,4.0,4.0,19,361,0,23200.0
2490,2765,2016Q4,S08000026,Melanoma,4.0,4.0,19,361,0,23200.0
2491,2766,2016Q4,S08000026,Upper GI,2.0,2.0,19,361,0,23200.0
2492,2767,2016Q4,S08000026,Urological,12.0,12.0,19,361,0,23200.0
2493,2769,2016Q4,S08000028,Colorectal,8.0,8.0,19,361,0,26900.0
2494,2770,2016Q4,S08000028,Head & Neck,8.0,4.0,19,361,0,26900.0
2495,2771,2016Q4,S08000028,Lung,12.0,12.0,19,361,0,26900.0
2496,2772,2016Q4,S08000028,Lymphoma,4.0,4.0,19,361,0,26900.0
2497,2773,2016Q4,S08000028,Ovarian,4.0,4.0,19,361,0,26900.0
2498,2774,2016Q4,S08000028,Upper GI,6.0,6.0,19,361,0,26900.0
2499,2775,2016Q4,S08000028,Urological,14.0,12.0,19,361,0,26900.0
2500,2777,2016Q4,S08000029,Breast,80.0,80.0,19,361,0,370330.0
2501,2778,2016Q4,S08000029,Cervical,16.0,16.0,19,361,0,370330.0
2502,2779,2016Q4,S08000029,Colorectal,100.0,100.0,19,361,0,370330.0
2503,2780,2016Q4,S08000029,Head & Neck,14.0,14.0,19,361,0,370330.0
2504,2781,2016Q4,S08000029,Lung,138.0,136.0,19,361,0,370330.0
2505,2782,2016Q4,S08000029,Lymphoma,32.0,32.0,19,361,0,370330.0
2506,2783,2016Q4,S08000029,Melanoma,38.0,38.0,19,361,0,370330.0
2507,2784,2016Q4,S08000029,Ovarian,24.0,24.0,19,361,0,370330.0
2508,2785,2016Q4,S08000029,Upper GI,96.0,96.0,19,361,0,370330.0
2509,2786,2016Q4,S08000029,Urological,128.0,116.0,19,361,0,370330.0
2510,2788,2016Q4,S08000030,Breast,296.0,232.0,19,361,0,415470.0
2511,2789,2016Q4,S08000030,Cervical,6.0,6.0,19,361,0,415470.0
2512,2790,2016Q4,S08000030,Colorectal,192.0,184.0,19,361,0,415470.0
2513,2791,2016Q4,S08000030,Head & Neck,66.0,66.0,19,361,0,415470.0
2514,2792,2016Q4,S08000030,Lung,170.0,166.0,19,361,0,415470.0
2515,2793,2016Q4,S08000030,Lymphoma,24.0,22.0,19,361,0,415470.0
2516,2794,2016Q4,S08000030,Melanoma,34.0,32.0,19,361,0,415470.0
2517,2795,2016Q4,S08000030,Ovarian,20.0,20.0,19,361,0,415470.0
2518,2796,2016Q4,S08000030,Upper GI,132.0,132.0,19,361,0,415470.0
2519,2797,2016Q4,S08000030,Urological,242.0,194.0,19,361,0,415470.0
2520,2799,2016Q4,S08000031,Breast,622.0,580.0,19,361,0,1161370.0
2521,2800,2016Q4,S08000031,Cervical,34.0,34.0,19,361,0,1161370.0
2522,2801,2016Q4,S08000031,Colorectal,326.0,322.0,19,361,0,1161370.0
2523,2802,2016Q4,S08000031,Head & Neck,176.0,170.0,19,361,0,1161370.0
2524,2803,2016Q4,S08000031,Lung,590.0,584.0,19,361,0,1161370.0
2525,2804,2016Q4,S08000031,Lymphoma,128.0,128.0,19,361,0,1161370.0
2526,2805,2016Q4,S08000031,Melanoma,176.0,168.0,19,361,0,1161370.0
2527,2806,2016Q4,S08000031,Ovarian,70.0,70.0,19,361,0,1161370.0
2528,2807,2016Q4,S08000031,Upper GI,352.0,336.0,19,361,0,1161370.0
2529,2808,2016Q4,S08000031,Urological,658.0,516.0,19,361,0,1161370.0
2530,2810,2016Q4,S08000032,Breast,190.0,188.0,19,361,0,656490.0
2531,2811,2016Q4,S08000032,Cervical,16.0,16.0,19,361,0,656490.0
2532,2812,2016Q4,S08000032,Colorectal,148.0,146.0,19,361,0,656490.0
2533,2813,2016Q4,S08000032,Head & Neck,28.0,28.0,19,361,0,656490.0
2534,2814,2016Q4,S08000032,Lung,170.0,170.0,19,361,0,656490.0
2535,2815,2016Q4,S08000032,Lymphoma,38.0,38.0,19,361,0,656490.0
2536,2816,2016Q4,S08000032,Melanoma,64.0,62.0,19,361,0,656490.0
2537,2817,2016Q4,S08000032,Ovarian,22.0,22.0,19,361,0,656490.0
2538,2818,2016Q4,S08000032,Upper GI,80.0,80.0,19,361,0,656490.0
2539,2819,2016Q4,S08000032,Urological,214.0,178.0,19,361,0,656490.0
2540,2821,2017Q1,S08000015,Breast,228.0,226.0,20,400,0,370410.0
2541,2822,2017Q1,S08000015,Cervical,4.0,4.0,20,400,0,370410.0
2542,2823,2017Q1,S08000015,Colorectal,126.0,126.0,20,400,0,370410.0
2543,2824,2017Q1,S08000015,Head & Neck,44.0,44.0,20,400,0,370410.0
2544,2825,2017Q1,S08000015,Lung,92.0,92.0,20,400,0,370410.0
2545,2826,2017Q1,S08000015,Lymphoma,22.0,22.0,20,400,0,370410.0
2546,2827,2017Q1,S08000015,Melanoma,32.0,32.0,20,400,0,370410.0
2547,2828,2017Q1,S08000015,Ovarian,12.0,12.0,20,400,0,370410.0
2548,2829,2017Q1,S08000015,Upper GI,54.0,54.0,20,400,0,370410.0
2549,2830,2017Q1,S08000015,Urological,152.0,150.0,20,400,0,370410.0
2550,2832,2017Q1,S08000016,Breast,26.0,26.0,20,400,0,115020.0
2551,2833,2017Q1,S08000016,Cervical,4.0,2.0,20,400,0,115020.0
2552,2834,2017Q1,S08000016,Colorectal,52.0,52.0,20,400,0,115020.0
2553,2835,2017Q1,S08000016,Head & Neck,18.0,16.0,20,400,0,115020.0
2554,2836,2017Q1,S08000016,Lung,40.0,40.0,20,400,0,115020.0
2555,2837,2017Q1,S08000016,Lymphoma,16.0,16.0,20,400,0,115020.0
2556,2838,2017Q1,S08000016,Melanoma,16.0,16.0,20,400,0,115020.0
2557,2839,2017Q1,S08000016,Ovarian,8.0,8.0,20,400,0,115020.0
2558,2840,2017Q1,S08000016,Upper GI,34.0,34.0,20,400,0,115020.0
2559,2841,2017Q1,S08000016,Urological,62.0,54.0,20,400,0,115020.0
2560,2843,2017Q1,S08000017,Breast,56.0,54.0,20,400,0,149200.0
2561,2844,2017Q1,S08000017,Cervical,2.0,2.0,20,400,0,149200.0
2562,2845,2017Q1,S08000017,Colorectal,50.0,48.0,20,400,0,149200.0
2563,2846,2017Q1,S08000017,Head & Neck,12.0,12.0,20,400,0,149200.0
2564,2847,2017Q1,S08000017,Lung,50.0,50.0,20,400,0,149200.0
2565,2848,2017Q1,S08000017,Lymphoma,14.0,14.0,20,400,0,149200.0
